ID,Condición del Inmueble,land_size,land_size_unit,total_area,total_area_unit,Latitud,Longitud,URL_FOR_REF
59290042,A estrenar,0,,57,m²,19.4946017,-99.1905974,https://www.inmuebles24.com/propiedades/departamentos-2-recamaras-azcapozalco-59290042.html
60970752,2   Recámaras,83,m²,83,m²,19.35993,-99.29388,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-granjas-navidad-en-guajimalpa-60970752.html
60970751,2   Recámaras,86,m²,86,m²,19.35993,-99.29388,https://www.inmuebles24.com/propiedades/vende-departamento-tipo-garden-house-granjas-navidad-60970751.html
60538188,2   Recámaras,91,m²,91,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-entrega-inmediata-en-60538188.html
60864452,2   Recámaras,67,m²,67,m²,19.4418624,-99.14105884,https://www.inmuebles24.com/propiedades/departamento-en-venta-colonia-morelos-cuauhtemoc-60864452.html
60864451,1   Recámara,30,m²,30,m²,19.44175357,-99.14133982,https://www.inmuebles24.com/propiedades/departamento-tipo-estudio-en-venta-delegacion-60864451.html
60864450,1   Recámara,30,m²,30,m²,19.44200815,-99.14123811,https://www.inmuebles24.com/propiedades/estudio-departamento-en-venta-del.-cuauhtemoc-60864450.html
60864449,2   Recámaras,64,m²,64,m²,19.44198818,-99.14229912,https://www.inmuebles24.com/propiedades/departamento-con-balcon-en-venta-colonia-morelos-60864449.html
60864448,2   Recámaras,68,m²,68,m²,19.4189568,-99.14528741,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-colonia-doctores-60864448.html
60864446,2   Recámaras,67,m²,67,m²,19.42046998,-99.14581824,https://www.inmuebles24.com/propiedades/penthouse-en-venta-en-colonia-doctores-cuauhtemoc-60864446.html
60788590,2   Recámaras,92,m²,76,m²,19.43139261,-99.17102344,https://www.inmuebles24.com/propiedades/departamento-exterior-en-venta-en-colonia-cuauhtemoc-60788590.html
60788589,2   Recámaras,79,m²,79,m²,19.43142727,-99.1715904,https://www.inmuebles24.com/propiedades/venta-de-departamento-en-colonia-cuauhtemoc-60788589.html
60788588,2   Recámaras,86,m²,86,m²,19.43100777,-99.17128051,https://www.inmuebles24.com/propiedades/exclusivo-departamento-en-venta-colonia-cuauhtemoc-60788588.html
60788587,2   Recámaras,98,m²,88,m²,19.43108167,-99.17146358,https://www.inmuebles24.com/propiedades/exclusivo-departamento-en-venta-cuauhtemoc-60788587.html
60612941,15  Antigüedad,0,,50,m²,19.400131,-99.1424159,https://www.inmuebles24.com/propiedades/departamento-en-remante-bancario-imagine-duplicar-su-60612941.html
60538614,3   Recámaras,80,m²,80,m²,19.44506,-99.14612,https://www.inmuebles24.com/propiedades/venta-departamento-en-colonia-peralvillo-cuauhtemoc-60538614.html
60538613,3   Recámaras,82,m²,82,m²,19.44506,-99.14612,https://www.inmuebles24.com/propiedades/venta-departamento-final-de-reforma-cuauhtemoc-cdmx-60538613.html
60538402,2   Recámaras,54,m²,54,m²,19.4468231,-99.1303962,https://www.inmuebles24.com/propiedades/venta-de-departamento-colonia-morelos-cuauhtemoc-60538402.html
60538401,2   Recámaras,54,m²,54,m²,19.4468231,-99.1303962,https://www.inmuebles24.com/propiedades/departamento-en-venta-cuauhtemoc-colonia-morelos-60538401.html
60538386,2   Recámaras,58,m²,58,m²,19.45265025,-99.12784274,https://www.inmuebles24.com/propiedades/venta-departamento-en-cuauhtemoc-colonia-morelos-60538386.html
60538383,2   Recámaras,60,m²,60,m²,19.45240746,-99.12767108,https://www.inmuebles24.com/propiedades/venta-hermoso-departamento-en-col-morelos-cuauhtemoc-60538383.html
60538382,2   Recámaras,60,m²,60,m²,19.4521242,-99.12771399,https://www.inmuebles24.com/propiedades/venta-departamento-2-recamaras-en-cuauhtemoc-60538382.html
60538336,2   Recámaras,98,m²,98,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vende-departamento-de-2-recamaras-en-cuauhtemoc-60538336.html
60538325,2   Recámaras,93,m²,93,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vendo-departamento-en-cuauhtemoc-con-roof-garden-60538325.html
60538321,1   Medio baño,99,m²,99,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/venta-departamento-de-2-recamaras-en-colonia-60538321.html
60538318,2   Recámaras,78,m²,78,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vende-departamento-en-cuauhtemoc-con-balcon-amplio-60538318.html
60538315,2   Recámaras,93,m²,93,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vendo-departamento-de-2-habitaciones-en-cuauhtemoc-60538315.html
60538312,2   Recámaras,93,m²,93,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vendo-departamento-en-cuauhtemoc-con-roof-garden-60538312.html
60538309,2   Recámaras,79,m²,79,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/vendo-departamento-de-dos-recamaras-cerca-de-reforma-60538309.html
60538265,2   Recámaras,86,m²,86,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/departamento-en-venta-cerca-de-plaza-de-reforma-222-60538265.html
60538245,2   Recámaras,80,m²,80,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/departamento-en-venta-cerca-de-paseo-de-la-reforma-60538245.html
60538203,1   Recámara,51,m²,51,m²,19.4360237,-99.1546097,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-colonia-tabacalera-cdmx-60538203.html
60538200,1   Recámara,46,m²,63,m²,19.4360237,-99.1546097,https://www.inmuebles24.com/propiedades/departamento-con-balcon-en-venta-en-colonia-tabacalera-60538200.html
60538186,2   Recámaras,117,m²,117,m²,19.41249382,-99.17246668,https://www.inmuebles24.com/propiedades/garden-house-en-venta-ubicado-en-colonia-condesa-60538186.html
60538185,2   Recámaras,196,m²,125,m²,19.4093682,-99.1719095,https://www.inmuebles24.com/propiedades/penthouse-en-venta-ubicado-en-condesa-entrega-60538185.html
60381543,1  Antigüedad,60,m²,60,m²,19.2825908,-99.1876056,https://www.inmuebles24.com/propiedades/departamento-remate-bancario-en-tlalpan-cdmx-60381543.html
57521956,2   Recámaras,92,m²,89,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/venta-de-departamento-en-cuauhtemoc-57521956.html
57425420,3   Recámaras,82,m²,82,m²,19.426753,-99.1618449,https://www.inmuebles24.com/propiedades/venta-de-departamento-en-colonia-juarez-57425420.html
57425419,2   Recámaras,91,m²,91,m²,19.426753,-99.1618449,https://www.inmuebles24.com/propiedades/departamento-en-venta-col-juarez.-57425419.html
57313061,2   Recámaras,82,m²,82,m²,19.426753,-99.1618449,https://www.inmuebles24.com/propiedades/venta-apartamento.-2-habitaciones-y-2-banos-57313061.html
53440054,1   Medio baño,110,m²,110,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-condesa-53440054.html
53440053,1   Medio baño,83,m²,83,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/se-vende-departamento-en-col.-condesa-53440053.html
57125750,10  Antigüedad,0,,90,m²,19.3043837,-99.1696621,https://www.inmuebles24.com/propiedades/-remate-de-bonito-departamento-57125750.html
55346817,2   Recámaras,92,m²,92,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/departamento-venta-ubicado-en-colonia-condesa-55346817.html
55346727,2   Recámaras,89,m²,89,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/departamento-en-venta-ubicado-en-delegacion-55346727.html
55346870,2   Recámaras,75,m²,75,m²,19.4360237,-99.1546097,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-alcaldia-cuauhtemoc-55346870.html
55346733,2   Recámaras,94,m²,101,m²,19.4093682,-99.1719095,https://www.inmuebles24.com/propiedades/hermoso-departamento-en-venta-en-la-colonia-hipodromo-55346733.html
55347059,2   Recámaras,98,m²,98,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/venta-departamento-ubicado-en-colonia-condesa-55347059.html
55347049,1   Medio baño,96,m²,96,m²,19.4301322,-99.1691413,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-colonia-cuauhtemoc-55347049.html
55347046,2   Recámaras,102,m²,102,m²,19.4149803,-99.1774462,https://www.inmuebles24.com/propiedades/departamento-en-venta-ubicado-en-cuauhte-moc-55347046.html
56248974,15  Antigüedad,0,,90,m²,19.4744471,-99.172558,https://www.inmuebles24.com/propiedades/-remate-de-bonito-departamento-56248974.html
59981015,4  Antigüedad,63,m²,63,m²,19.401656,-99.1069916,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-granjas-mexico-59981015.html
60419669,A estrenar,107,m²,107,m²,19.3809507,-99.1366219,https://www.inmuebles24.com/propiedades/av-f.-f.-c.-c.-nacionales-494-san-francisco-tetecala-60419669.html
57285378,1  Antigüedad,56,m²,56,m²,19.4168,-99.1556,https://www.inmuebles24.com/propiedades/venta-departamento-ph-4-roma-norte-cuauhtemoc-ciudad-57285378.html
57285432,1  Antigüedad,90,m²,90,m²,19.4168,-99.1556,https://www.inmuebles24.com/propiedades/venta-departamento-302-roma-norte-cuauhtemoc-ciudad-de-57285432.html
57285401,1  Antigüedad,100,m²,100,m²,19.4164,-99.1561,https://www.inmuebles24.com/propiedades/venta-departamento-304-roma-norte-cuauhtemoc-ciudad-de-57285401.html
57285399,1  Antigüedad,78,m²,78,m²,19.4168,-99.1556,https://www.inmuebles24.com/propiedades/venta-departamento-203-roma-norte-cuauhtemoc-ciudad-de-57285399.html
57285383,1  Antigüedad,78,m²,78,m²,19.4168,-99.1556,https://www.inmuebles24.com/propiedades/venta-departamento-gh2-roma-norte-cuauhtemoc-ciudad-de-57285383.html
60759955,4  Antigüedad,0,,90,m²,19.4307397,-99.2182118,https://www.inmuebles24.com/propiedades/departamentos-city-towers-polanco-3-recamaras-df-60759955.html
60759152,4  Antigüedad,0,,90,m²,19.4326577,-99.1774462,https://www.inmuebles24.com/propiedades/departamentos-city-towers-polanco-3-recamaras-df-60759152.html
60614646,20  Antigüedad,360,m²,360,m²,19.38629592,-99.25375203,https://www.inmuebles24.com/propiedades/departamento-renta-venta-bosque-de-las-lomas-ciudad-60614646.html
60707969,4  Antigüedad,0,,109,m²,19.3782431,-99.1776118,https://www.inmuebles24.com/propiedades/departamentos-col-napoles-del.-benito-juarez-cdmx-60707969.html
60707868,4  Antigüedad,0,,109,m²,19.3880449,-99.185752,https://www.inmuebles24.com/propiedades/departamento-col-napoles-del.-benito-juarez-ciudad-de-60707868.html
60707799,4  Antigüedad,0,,109,m²,19.3785056,-99.1850598,https://www.inmuebles24.com/propiedades/del.-benito-juarez-ciudad-de-mexico-venta-departamento-60707799.html
60668680,A estrenar,0,,80,m²,19.362511,-99.1663731,https://www.inmuebles24.com/propiedades/departamento-nuevo-del.-benito-juarez-cdmx-ciudad-60668680.html
60601633,16  Antigüedad,75,m²,75,m²,19.3441831,-99.1167039,https://www.inmuebles24.com/propiedades/-ultimos-remates!-av-santa-ana-ed-7-culhuacan-ctm-60601633.html
58389485,2   Recámaras,92,m²,92,m²,19.366801,-99.172499,https://www.inmuebles24.com/propiedades/venta-de-departamentos-en-felix-cuevas-ciudad-de-58389485.html
59027422,3   Recámaras,139,m²,139,m²,19.337972,-99.191991,https://www.inmuebles24.com/propiedades/exclusivo-desarrollo-inteligente-con-acabados-de-lujo-59027422.html
60203503,3   Recámaras,142,m²,142,m²,19.440062,-99.183026,https://www.inmuebles24.com/propiedades/penthouse-con-roof-garden-y-terraza-en-venta-en-la-60203503.html
51967910,41  Antigüedad,81,m²,81,m²,19.4464474,-99.1483178,https://www.inmuebles24.com/propiedades/departamento-remodelado-en-venta-de-81-m-sup2--col-51967910.html
59427199,51  Antigüedad,150,m²,150,m²,19.4378384,-99.2125923,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-polanco-seccion-i-alcaldia-59427199.html
57284049,A estrenar,259,m²,259,m²,19.4376097,-99.2040036,https://www.inmuebles24.com/propiedades/gh-en-venta-en-ciudad-de-mexico-miguel-hidalgo-57284049.html
58956724,6  Antigüedad,291,m²,291,m²,19.4406926,-99.2047001,https://www.inmuebles24.com/propiedades/departamento-en-venta-y-renta-en-torre-carso-vip-col.-58956724.html
60538508,2   Recámaras,72,m²,72,m²,19.3832047,-99.1795226,https://www.inmuebles24.com/propiedades/departamento-en-pre-venta-en-cd-de-los-deportes-cdmx-60538508.html
60538506,2   Recámaras,72,m²,72,m²,19.3832047,-99.1795226,https://www.inmuebles24.com/propiedades/practico-departamento-en-preventa-cd-de-los-deportes-60538506.html
60538504,2   Recámaras,132,m²,72,m²,19.3832047,-99.1795226,https://www.inmuebles24.com/propiedades/ph-departamento-en-cdmx-cd-de-los-deportes-60538504.html
57448052,2   Recámaras,72,m²,72,m²,19.3832047,-99.1795226,https://www.inmuebles24.com/propiedades/departamento-dos-recamaras-en-ciudad-de-los-deportes-57448052.html
56084287,2   Recámaras,98,m²,82,m²,19.3856984,-99.17590141,https://www.inmuebles24.com/propiedades/venta-departamentos-cd.-de-los-deportes-benito-juarez-56084287.html
56084279,2   Recámaras,98,m²,98,m²,19.38561427,-99.17802465,https://www.inmuebles24.com/propiedades/venta-departamento-2-recamaras-ciudad-de-los-deportes-56084279.html
55808753,2   Recámaras,80,m²,80,m²,19.38590009,-99.1757714,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-ciudad-de-los-deportes-cdmx-55808753.html
60990830,2   Recámaras,50,m²,50,m²,19.4796649,-99.1857844,https://www.inmuebles24.com/propiedades/incrementa-el-valor-de-tu-dinero-invierte-en-el-60990830.html
60990608,2   Recámaras,54,m²,54,m²,19.5157812,-99.1351546,https://www.inmuebles24.com/propiedades/tu-mejor-inversion-inmobiliaria-en-lindavista-60990608.html
60989817,2   Recámaras,66,m²,66,m²,19.4068608,-99.1333981,https://www.inmuebles24.com/propiedades/concepto-unico-y-lujo-en-la-colonia-asturias-cd-mx-60989817.html
60989088,2   Recámaras,76,m²,76,m²,19.4124711,-99.1562223,https://www.inmuebles24.com/propiedades/vive-con-exclusividad-en-una-zona-de-alta-plusvalia-en-60989088.html
60988761,1   Recámara,44,m²,44,m²,19.4343549,-99.154747,https://www.inmuebles24.com/propiedades/diseno-unico-y-vanguardista-en-el-centro-financiero-60988761.html
53015131,3  Antigüedad,215,m²,215,m²,19.3625508,-99.2757861,https://www.inmuebles24.com/propiedades/dpto-lujo-reforma-santa-fe-3-rec-53015131.html
60955135,2   Recámaras,74,m²,56,m²,19.4433033,-99.1547286,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-santa-maria-la-ribera-60955135.html
57356133,6  Antigüedad,100,m²,100,m²,19.4858861,-99.2112397,https://www.inmuebles24.com/propiedades/ph-con-roff-garden-privado-57356133.html
57354223,6  Antigüedad,100,m²,100,m²,19.4858861,-99.2112397,https://www.inmuebles24.com/propiedades/dpto-ph-con-roof-garden-de-lujo-57354223.html
60612453,20  Antigüedad,90,m²,90,m²,19.3684212,-99.1763351,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-acacias-60612453.html
60863279,14  Antigüedad,116,m²,116,m²,19.3830636,-99.1863262,https://www.inmuebles24.com/propiedades/departamento-botticelli-53-116-m-sup2--colonia-santa-60863279.html
60844815,23  Antigüedad,0,,602,m²,19.3007261,-99.1993814,https://www.inmuebles24.com/propiedades/departamento-en-venta-o-renta-en-jardines-en-la-60844815.html
60844563,5  Antigüedad,0,,121,m²,19.4421312,-99.2029162,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-amp-granada-60844563.html
60816301,84  Antigüedad,147,m²,0,,19.4139965,-99.1737119,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-la-condesa-60816301.html
60816188,5  Antigüedad,96,m²,0,,19.336097,-99.1999919,https://www.inmuebles24.com/propiedades/departamento-piso-bajo-en-venta-be-grand-san-angel-60816188.html
60815628,34  Antigüedad,93,m²,0,,19.3807445,-99.1712823,https://www.inmuebles24.com/propiedades/excelente-departamento-en-venta-en-del-valle-sur-cerca-60815628.html
60815500,5  Antigüedad,70,m²,0,,19.3991643,-99.1396916,https://www.inmuebles24.com/propiedades/departamento-en-venta-alamos-benito-juarez-60815500.html
60815439,3  Antigüedad,59,m²,0,,19.43821615,-99.19536982,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-latitud-polanco-cdmx-60815439.html
60815372,30  Antigüedad,70,m²,0,,19.3886581,-99.0505046,https://www.inmuebles24.com/propiedades/venta-departamento-tepalcates-iztapalapa-60815372.html
60815036,A estrenar,95,m²,0,,19.361267,-99.152934,https://www.inmuebles24.com/propiedades/preventa-departamento-portales-sur-60815036.html
60814980,,0,,0,,19.3829334,-99.0529626,https://www.inmuebles24.com/propiedades/depa-en-condominio-remodelado-en-cabeza-de-juarez-60814980.html
60814709,35  Antigüedad,150,m²,0,,19.4140037,-99.1710383,https://www.inmuebles24.com/propiedades/venta-de-departamento-en-la-colonia-condesa-60814709.html
60814645,23  Antigüedad,85,m²,0,,19.397642,-99.1754125,https://www.inmuebles24.com/propiedades/departamento-en-venta-napoles-benito-juarez-60814645.html
60814641,10  Antigüedad,150,m²,0,,19.4347606,-99.1522745,https://www.inmuebles24.com/propiedades/departamento-en-venta-reforma-27-60814641.html
60814222,A estrenar,137,m²,0,,19.3848536,-99.1661809,https://www.inmuebles24.com/propiedades/departamentos-en-venta-en-del-valle-centro-60814222.html
60813639,46  Antigüedad,87,m²,0,,19.3968063,-99.1632119,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-del-valle-norte-60813639.html
60813275,6  Antigüedad,65,m²,0,,19.4245492,-99.1583298,https://www.inmuebles24.com/propiedades/venta-de-departamento-en-el-corazon-dela-ciudad-60813275.html
60813162,20  Antigüedad,29,m²,0,,19.3177496,-99.1281554,https://www.inmuebles24.com/propiedades/venta-de-ph-en-los-cipres-coyoacan-60813162.html
60812985,14  Antigüedad,142,m²,0,,19.31457,-99.2224779,https://www.inmuebles24.com/propiedades/departamento-venta-heroes-de-padierna-60812985.html
60812567,23  Antigüedad,68,m²,0,,19.3261488,-99.0723964,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-san-nicolas-tolentino-60812567.html
60812107,18  Antigüedad,60,m²,0,,19.4523625,-99.1198625,https://www.inmuebles24.com/propiedades/departamento-en-venta-venustiano-carranza-60812107.html
60811985,A estrenar,88,m²,0,,19.3739637,-99.1865625,https://www.inmuebles24.com/propiedades/departamento-en-benito-juarez-60811985.html
60811603,5  Antigüedad,56,m²,0,,19.44720373,-99.15146847,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-la-colonia-buenavista-60811603.html
60811462,50  Antigüedad,728,m²,0,,19.410832,-99.1754838,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-la-condesa-cdmx-60811462.html
60811413,A estrenar,105,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-anzures-60811413.html
60811406,A estrenar,91,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-anzures-60811406.html
60811404,A estrenar,109,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-anzures-60811404.html
60811402,A estrenar,79,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-anzures-60811402.html
60811401,A estrenar,101,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-anzures-60811401.html
60810939,A estrenar,57,m²,0,,19.4880113,-99.1833259,https://www.inmuebles24.com/propiedades/venta-departamento-azcapotzalco-60810939.html
60810937,A estrenar,92,m²,0,,19.4880113,-99.1833259,https://www.inmuebles24.com/propiedades/departamento-en-venta-azcapotzalco-60810937.html
60810802,A estrenar,97,m²,0,,19.4345483,-99.1728991,https://www.inmuebles24.com/propiedades/departamento-en-venta-anzurez-60810802.html
60810378,50  Antigüedad,150,m²,0,,19.410832,-99.1754838,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-condesa-60810378.html
60810054,A estrenar,234,m²,0,,19.4162482,-99.1573096,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-roma-60810054.html
60810035,A estrenar,142,m²,0,,19.413676,-99.1654703,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-roma-ultimo-60810035.html
60810019,A estrenar,78,m²,0,,19.3613544,-99.1524642,https://www.inmuebles24.com/propiedades/departamento-en-venta-portales-del.-benito-juarez-60810019.html
60810017,A estrenar,159,m²,0,,19.4000121,-99.1620977,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-del-valle-60810017.html
60810016,A estrenar,234,m²,0,,19.4162482,-99.1573096,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-roma-60810016.html
60809956,A estrenar,90,m²,0,,19.4096083,-99.1806878,https://www.inmuebles24.com/propiedades/departamento-entrega-inmediata-condesa-60809956.html
60809951,A estrenar,111,m²,0,,19.4029252,-99.1680476,https://www.inmuebles24.com/propiedades/departamento-en-venta-roma-60809951.html
60809780,A estrenar,74,m²,0,,19.41407,-99.17004,https://www.inmuebles24.com/propiedades/se-vende-departamento-de-lujo-y-vanguardia-en-la-60809780.html
60809173,27  Antigüedad,87,m²,0,,19.2818395,-99.1441732,https://www.inmuebles24.com/propiedades/departamento-en-venta-condominio-bugambilias-arenal-60809173.html
60808823,20  Antigüedad,167,m²,0,,19.4309814,-99.1982339,https://www.inmuebles24.com/propiedades/departamento-en-venta-polanco-60808823.html
60808668,A estrenar,110,m²,0,,19.3739637,-99.1865625,https://www.inmuebles24.com/propiedades/departamento-en-benito-juarez-60808668.html
60808664,A estrenar,88,m²,0,,19.3739637,-99.1865625,https://www.inmuebles24.com/propiedades/departamento-en-benito-juarez-60808664.html
60808652,A estrenar,60,m²,0,,19.456612,-99.133903,https://www.inmuebles24.com/propiedades/a-estrenar-4to-piso-sn-elevador-muy-bien-ubicado-60808652.html
60785999,30  Antigüedad,60,m²,60,m²,19.5309244,-99.1490077,https://www.inmuebles24.com/propiedades/departamento-en-venta-gustavo-a-madero-el-arbolillo-60785999.html
60783470,59  Antigüedad,99,m²,99,m²,19.4309271,-99.1454885,https://www.inmuebles24.com/propiedades/departamento-en-venta-cuauhtemoc-centro-luis-moya-60783470.html
58728718,2   Medios Baños,400,m²,400,m²,19.39035584,-99.1748741,https://www.inmuebles24.com/propiedades/casa-en-edo-de-mexico-58728718.html
58926432,30  Antigüedad,70,m²,70,m²,19.3723081,-99.122154,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-la-viga-izt.-cdmx-58926432.html
59533113,2   Recámaras,102,m²,102,m²,19.4319761,-99.1654727,https://www.inmuebles24.com/propiedades/hermoso-departamento-59533113.html
59610762,1   Medio baño,215,m²,215,m²,19.3626017,-99.2799004,https://www.inmuebles24.com/propiedades/departamento-215-m-sup2--en-santa-fe-59610762.html
59610654,1   Medio baño,215,m²,215,m²,19.3626017,-99.2799004,https://www.inmuebles24.com/propiedades/departamento-215-m-sup2--en-santa-fe-59610654.html
59634089,1   Medio baño,215,m²,215,m²,19.3626017,-99.2799004,https://www.inmuebles24.com/propiedades/amplio-y-hermoso-departamento-venta-o-renta-59634089.html
59892428,39  Antigüedad,129,m²,129,m²,19.3802771,-99.165749,https://www.inmuebles24.com/propiedades/amplio-e-iluminado-departamento-59892428.html
60092845,6  Antigüedad,81,m²,81,m²,19.4859409,-99.1854008,https://www.inmuebles24.com/propiedades/departamento-en-venta-60092845.html
60108210,5  Antigüedad,0,,60,m²,19.3501897,-99.2985732,https://www.inmuebles24.com/propiedades/departamento-en-renta-stampa-santa-fe-cuajimalpa-60108210.html
60732188,1  Antigüedad,92,m²,92,m²,19.3657437,-99.2983107,https://www.inmuebles24.com/propiedades/departamento-venta-o-renta-residencial-enttorno-60732188.html
60686273,1   Recámara,38,m²,38,m²,19.3968132,-99.06961,https://www.inmuebles24.com/propiedades/acogedor-departamento-en-la-alcaldia-iztacalco-60686273.html
57826279,A estrenar,189,m²,189,m²,19.3515797,-99.3032983,https://www.inmuebles24.com/propiedades/vende-casa-en-condominio-nuevo-en-cuajimalpa-muy-cerca-57826279.html
60627089,A estrenar,120,m²,120,m²,19.3915098,-99.1772134,https://www.inmuebles24.com/propiedades/bonito-departamento-en-venta-60627089.html
60621970,1  Antigüedad,509,m²,509,m²,19.4282002,-99.1862648,https://www.inmuebles24.com/propiedades/se-vende-departamento-en-residencial-del-bosque-torres-60621970.html
59134059,A estrenar,88,m²,88,m²,19.4096083,-99.1806878,https://www.inmuebles24.com/propiedades/departamento-en-icon-condesa-59134059.html
60611457,2   Recámaras,65,m²,65,m²,19.4695425,-99.1566205,https://www.inmuebles24.com/propiedades/departamentos-modernos-y-nuevos-con-una-excelente-60611457.html
59132996,9  Antigüedad,200,m²,200,m²,19.3707171,-99.2653557,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-santa-fe-4-recamaras-59132996.html
60571203,2   Recámaras,58,m²,58,m²,19.4169045,-99.1122259,https://www.inmuebles24.com/propiedades/departamento-jardin-balbuena-venustiano-carranza-60571203.html
59891150,4  Antigüedad,120,m²,60,m²,19.3602284,-99.2302589,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-centenario-59891150.html
60481045,12  Antigüedad,61,m²,61,m²,19.440048,-99.1530629,https://www.inmuebles24.com/propiedades/depto-en-venta-en-buenavista-60481045.html
60474336,45  Antigüedad,80,m²,80,m²,19.3081385,-99.2243145,https://www.inmuebles24.com/propiedades/hermoso-y-practico-departamento-recien-remodelado-60474336.html
60423435,A estrenar,0,,135,m²,19.3549395,-99.2816835,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-contadero-60423435.html
59692387,5  Antigüedad,55,m²,55,m²,19.3666526,-99.2715421,https://www.inmuebles24.com/propiedades/venta-departamento-la-cite-santa-fe-59692387.html
60200444,5  Antigüedad,100,m²,72,m²,19.4100172,-99.1439323,https://www.inmuebles24.com/propiedades/venta-de-departamento-con-roof-garden.-alcaldia-60200444.html
60135940,29  Antigüedad,0,,52,m²,19.3299957,-99.0870097,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-san-nicolas-tolentino-60135940.html
59865444,10  Antigüedad,129,m²,129,m²,19.395846,-99.1560452,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-narvarte-59865444.html
59972720,2   Recámaras,95,m²,80,m²,19.4321889,-99.1656266,https://www.inmuebles24.com/propiedades/departamento-en-venta-95-m-sup2--rio-rhin-33-59972720.html
56867363,10  Antigüedad,122,m²,122,m²,19.3764922,-99.1823694,https://www.inmuebles24.com/propiedades/viva-en-lindo-departamento-con-seguridad-y-super-56867363.html
57823110,27  Antigüedad,65,m²,65,m²,19.27510029,-99.17963849,https://www.inmuebles24.com/propiedades/depto.-en-tlalpan-a-5-min-de-insurgentes-y-plaza-57823110.html
59585135,2  Antigüedad,0,,68,m²,19.3528823,-99.2976284,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-cuajimalpa-59585135.html
59611934,1   Medio baño,125,m²,125,m²,19.3626017,-99.2799004,https://www.inmuebles24.com/propiedades/amplio-y-hermoso-departamento-59611934.html
59577004,A estrenar,67,m²,67,m²,19.4130901,-99.1069735,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-jardin-balbuena-59577004.html
59316652,8  Antigüedad,60,m²,60,m²,19.3486332,-99.1235815,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-paseos-de-taxquena-59316652.html
59178423,12  Antigüedad,195,m²,195,m²,19.3473138,-99.2171647,https://www.inmuebles24.com/propiedades/venta-ph-en-lomas-de-los-angeles-del-pueblo-tetelpan-59178423.html
